,sampling,evaluations,regression,shapiq_post_processing,total,game_id,id_explain,approximator,budget,n_players,id_config_approximator
0,0.0007855892181396484,0.23131012916564941,0.002305269241333008,5.412101745605469e-05,0.23445510864257812,CIFAR10_1,0,LeverageSHAP,16,16,37
0,0.0015399456024169922,0.5223314762115479,0.00026607513427734375,2.6226043701171875e-05,0.5241637229919434,CIFAR10_1,0,LeverageSHAP,37,16,37
0,0.0020885467529296875,1.1656172275543213,0.00026726722717285156,2.384185791015625e-05,1.167996883392334,CIFAR10_1,0,LeverageSHAP,81,16,37
0,0.004067420959472656,2.5579674243927,0.0003185272216796875,3.0279159545898438e-05,2.5623836517333984,CIFAR10_1,0,LeverageSHAP,179,16,37
0,0.009244441986083984,5.665705919265747,0.00041866302490234375,3.528594970703125e-05,5.67540431022644,CIFAR10_1,0,LeverageSHAP,393,16,37
0,0.021837949752807617,12.711778402328491,0.0006451606750488281,3.886222839355469e-05,12.734300374984741,CIFAR10_1,0,LeverageSHAP,863,16,37
0,0.04823136329650879,28.75503945350647,0.0009050369262695312,2.9325485229492188e-05,28.804205179214478,CIFAR10_1,0,LeverageSHAP,1894,16,37
0,0.1066436767578125,85.23827838897705,0.0021598339080810547,4.9591064453125e-05,85.3471314907074,CIFAR10_1,0,LeverageSHAP,4156,16,37
0,0.3102998733520508,297.13645219802856,0.0039920806884765625,3.5762786865234375e-05,297.45077991485596,CIFAR10_1,0,LeverageSHAP,9117,16,37
0,0.6443612575531006,467.99142384529114,0.0069658756256103516,3.838539123535156e-05,468.6427893638611,CIFAR10_1,0,LeverageSHAP,20000,16,37
0,0.0010766983032226562,0.35311269760131836,0.0015742778778076172,2.5033950805664062e-05,0.3557887077331543,CIFAR10_1,0,PolySHAP-2ADD,16,16,37
0,0.00138092041015625,0.779620885848999,0.008421897888183594,3.266334533691406e-05,0.7894563674926758,CIFAR10_1,0,PolySHAP-2ADD,37,16,37
0,0.0022606849670410156,1.6595509052276611,0.003630399703979492,2.8848648071289062e-05,1.665470838546753,CIFAR10_1,0,PolySHAP-2ADD,81,16,37
0,0.008441686630249023,3.817939519882202,0.0055081844329833984,2.956390380859375e-05,3.831918954849243,CIFAR10_1,0,PolySHAP-2ADD,179,16,37
0,0.016998291015625,8.333193063735962,0.008046865463256836,3.0279159545898438e-05,8.35826849937439,CIFAR10_1,0,PolySHAP-2ADD,393,16,37
0,0.043938636779785156,18.290820121765137,0.010857820510864258,3.123283386230469e-05,18.34564781188965,CIFAR10_1,0,PolySHAP-2ADD,863,16,37
0,0.09252667427062988,40.28505611419678,0.017360448837280273,3.2901763916015625e-05,40.3949761390686,CIFAR10_1,0,PolySHAP-2ADD,1894,16,37
0,0.17476105690002441,89.17530965805054,0.03272700309753418,4.482269287109375e-05,89.38284254074097,CIFAR10_1,0,PolySHAP-2ADD,4156,16,37
0,0.2943401336669922,197.5973138809204,0.07265067100524902,5.459785461425781e-05,197.96435928344727,CIFAR10_1,0,PolySHAP-2ADD,9117,16,37
0,0.5398271083831787,456.07742047309875,0.179548978805542,6.890296936035156e-05,456.79686546325684,CIFAR10_1,0,PolySHAP-2ADD,20000,16,37
0,0.0028696060180664062,0.30274081230163574,0.008539915084838867,3.24249267578125e-05,0.31418275833129883,CIFAR10_1,0,PolySHAP-3ADD,16,16,37
0,0.002737760543823242,0.9956507682800293,0.009252786636352539,3.0040740966796875e-05,1.0076713562011719,CIFAR10_1,0,PolySHAP-3ADD,37,16,37
0,0.004396915435791016,2.000904083251953,0.013405561447143555,2.956390380859375e-05,2.0187361240386963,CIFAR10_1,0,PolySHAP-3ADD,81,16,37
0,0.009756088256835938,4.161006689071655,0.023596525192260742,3.3855438232421875e-05,4.194393157958984,CIFAR10_1,0,PolySHAP-3ADD,179,16,37
0,0.020834684371948242,9.40400218963623,0.05319070816040039,5.507469177246094e-05,9.478082656860352,CIFAR10_1,0,PolySHAP-3ADD,393,16,37
0,0.0523531436920166,20.02703547477722,0.13159823417663574,6.318092346191406e-05,20.211050033569336,CIFAR10_1,0,PolySHAP-3ADD,863,16,37
0,0.10398483276367188,45.21175265312195,0.21363496780395508,9.989738464355469e-05,45.52947235107422,CIFAR10_1,0,PolySHAP-3ADD,1894,16,37
0,0.18182730674743652,97.55684423446655,0.377044677734375,0.00010061264038085938,98.11581683158875,CIFAR10_1,0,PolySHAP-3ADD,4156,16,37
0,0.3017451763153076,219.30628871917725,0.7152128219604492,6.937980651855469e-05,220.32331609725952,CIFAR10_1,0,PolySHAP-3ADD,9117,16,37
0,0.5516476631164551,491.2394618988037,1.420691728591919,6.961822509765625e-05,493.2118709087372,CIFAR10_1,0,PolySHAP-3ADD,20000,16,37
0,0.08829760551452637,0.26140356063842773,0.03339362144470215,4.506111145019531e-05,0.38313984870910645,CIFAR10_1,0,PolySHAP-4ADD,16,16,37
0,0.09974527359008789,0.8877921104431152,0.037789106369018555,4.6253204345703125e-05,1.0253727436065674,CIFAR10_1,0,PolySHAP-4ADD,37,16,37
0,0.10050201416015625,1.9851129055023193,0.050507307052612305,5.340576171875e-05,2.1361756324768066,CIFAR10_1,0,PolySHAP-4ADD,81,16,37
0,0.10445666313171387,4.58710241317749,0.08214664459228516,5.435943603515625e-05,4.773760080337524,CIFAR10_1,0,PolySHAP-4ADD,179,16,37
0,0.1118621826171875,10.061854124069214,0.1599898338317871,5.53131103515625e-05,10.33376145362854,CIFAR10_1,0,PolySHAP-4ADD,393,16,37
0,0.12608075141906738,21.46869921684265,0.4602522850036621,6.699562072753906e-05,22.05509924888611,CIFAR10_1,0,PolySHAP-4ADD,863,16,37
0,0.15120840072631836,46.754377126693726,1.7985265254974365,6.818771362304688e-05,48.7041802406311,CIFAR10_1,0,PolySHAP-4ADD,1894,16,37
0,0.2281651496887207,105.49049639701843,3.840768337249756,5.984306335449219e-05,109.55948972702026,CIFAR10_1,0,PolySHAP-4ADD,4156,16,37
0,0.3338761329650879,234.94251418113708,5.688958644866943,6.0558319091796875e-05,240.9654095172882,CIFAR10_1,0,PolySHAP-4ADD,9117,16,37
0,0.5791206359863281,516.3364255428314,9.815914630889893,6.890296936035156e-05,526.731529712677,CIFAR10_1,0,PolySHAP-4ADD,20000,16,37
0,0.001588582992553711,0.2709543704986572,0.03494596481323242,5.4836273193359375e-06,0.3074944019317627,CIFAR10_1,0,RegressionMSR,16,16,37
0,0.0016694068908691406,1.1846532821655273,0.03278541564941406,4.76837158203125e-06,1.2191128730773926,CIFAR10_1,0,RegressionMSR,37,16,37
0,0.0030641555786132812,2.5508649349212646,0.03946375846862793,4.76837158203125e-06,2.593397617340088,CIFAR10_1,0,RegressionMSR,81,16,37
0,0.006810903549194336,4.443437337875366,0.049660444259643555,4.76837158203125e-06,4.499913454055786,CIFAR10_1,0,RegressionMSR,179,16,37
0,0.012654304504394531,9.204955816268921,0.061008453369140625,4.291534423828125e-06,9.27862286567688,CIFAR10_1,0,RegressionMSR,393,16,37
0,0.024721622467041016,21.423791885375977,0.08221316337585449,5.0067901611328125e-06,21.530731678009033,CIFAR10_1,0,RegressionMSR,863,16,37
0,0.046233177185058594,50.14231634140015,0.11934709548950195,5.0067901611328125e-06,50.30790162086487,CIFAR10_1,0,RegressionMSR,1894,16,37
0,0.11960244178771973,105.5787661075592,0.35346055030822754,6.198883056640625e-06,106.05183529853821,CIFAR10_1,0,RegressionMSR,4156,16,37
0,0.23598217964172363,233.61452960968018,0.44576144218444824,5.4836273193359375e-06,234.29627871513367,CIFAR10_1,0,RegressionMSR,9117,16,37
0,0.5393612384796143,511.4363520145416,0.7702038288116455,4.76837158203125e-06,512.7459218502045,CIFAR10_1,0,RegressionMSR,20000,16,37
0,0.0006272792816162109,0.2607128620147705,0.00028777122497558594,2.574920654296875e-05,0.2616536617279053,CIFAR10_1,1,LeverageSHAP,16,16,37
0,0.001392364501953125,0.8752684593200684,0.000301361083984375,3.170967102050781e-05,0.8769938945770264,CIFAR10_1,1,LeverageSHAP,37,16,37
0,0.00241851806640625,2.01533842086792,0.0003185272216796875,2.288818359375e-05,2.0180983543395996,CIFAR10_1,1,LeverageSHAP,81,16,37
0,0.005333900451660156,4.3726584911346436,0.00037741661071777344,2.3126602172851562e-05,4.378392934799194,CIFAR10_1,1,LeverageSHAP,179,16,37
0,0.009930133819580078,9.786691188812256,0.0004482269287109375,2.4557113647460938e-05,9.797094106674194,CIFAR10_1,1,LeverageSHAP,393,16,37
0,0.02205657958984375,22.507436513900757,0.0006818771362304688,2.3603439331054688e-05,22.530198574066162,CIFAR10_1,1,LeverageSHAP,863,16,37
0,0.04608440399169922,50.97696590423584,0.0009558200836181641,3.719329833984375e-05,51.0240433216095,CIFAR10_1,1,LeverageSHAP,1894,16,37
0,0.1354231834411621,111.06287050247192,0.001795053482055664,2.8371810913085938e-05,111.20011711120605,CIFAR10_1,1,LeverageSHAP,4156,16,37
0,0.2975437641143799,250.0258264541626,0.0032091140747070312,3.266334533691406e-05,250.32661199569702,CIFAR10_1,1,LeverageSHAP,9117,16,37
0,0.541752815246582,539.7017786502838,0.006893634796142578,3.743171691894531e-05,540.2504625320435,CIFAR10_1,1,LeverageSHAP,20000,16,37
0,0.0010838508605957031,0.3732421398162842,0.001550436019897461,2.5033950805664062e-05,0.375901460647583,CIFAR10_1,1,PolySHAP-2ADD,16,16,37
0,0.001401662826538086,1.0662651062011719,0.0019118785858154297,2.1696090698242188e-05,1.0696003437042236,CIFAR10_1,1,PolySHAP-2ADD,37,16,37
0,0.0023927688598632812,2.2672500610351562,0.0037004947662353516,2.9325485229492188e-05,2.2733726501464844,CIFAR10_1,1,PolySHAP-2ADD,81,16,37
0,0.008723020553588867,5.369311094284058,0.0055658817291259766,3.0994415283203125e-05,5.383630990982056,CIFAR10_1,1,PolySHAP-2ADD,179,16,37
0,0.017527103424072266,11.255611181259155,0.007978439331054688,3.123283386230469e-05,11.281147956848145,CIFAR10_1,1,PolySHAP-2ADD,393,16,37
0,0.04435992240905762,23.056227684020996,0.011063814163208008,3.5762786865234375e-05,23.111687183380127,CIFAR10_1,1,PolySHAP-2ADD,863,16,37
0,0.0941929817199707,51.15335726737976,0.017362356185913086,3.24249267578125e-05,51.2649450302124,CIFAR10_1,1,PolySHAP-2ADD,1894,16,37
0,0.17696261405944824,113.06024646759033,0.033431291580200195,4.172325134277344e-05,113.27068209648132,CIFAR10_1,1,PolySHAP-2ADD,4156,16,37
0,0.29896068572998047,250.09227561950684,0.06881427764892578,7.081031799316406e-05,250.46012139320374,CIFAR10_1,1,PolySHAP-2ADD,9117,16,37
0,0.5449936389923096,546.4537272453308,0.19040632247924805,6.794929504394531e-05,547.1891951560974,CIFAR10_1,1,PolySHAP-2ADD,20000,16,37
0,0.0026803016662597656,0.33742260932922363,0.008220195770263672,3.24249267578125e-05,0.3483555316925049,CIFAR10_1,1,PolySHAP-3ADD,16,16,37
0,0.002755880355834961,1.0777554512023926,0.009700298309326172,2.9087066650390625e-05,1.090240716934204,CIFAR10_1,1,PolySHAP-3ADD,37,16,37
0,0.004672050476074219,2.352879047393799,0.013471841812133789,3.218650817871094e-05,2.3710551261901855,CIFAR10_1,1,PolySHAP-3ADD,81,16,37
0,0.009843111038208008,5.173755884170532,0.023715496063232422,3.457069396972656e-05,5.207349061965942,CIFAR10_1,1,PolySHAP-3ADD,179,16,37
0,0.020843982696533203,11.123194456100464,0.053600311279296875,4.935264587402344e-05,11.197688102722168,CIFAR10_1,1,PolySHAP-3ADD,393,16,37
0,0.052896976470947266,24.277300596237183,0.12050962448120117,5.793571472167969e-05,24.450765132904053,CIFAR10_1,1,PolySHAP-3ADD,863,16,37
0,0.10069823265075684,51.68619394302368,0.22219204902648926,6.771087646484375e-05,52.00915193557739,CIFAR10_1,1,PolySHAP-3ADD,1894,16,37
0,0.18483424186706543,114.22957348823547,0.41399693489074707,6.699562072753906e-05,114.82847166061401,CIFAR10_1,1,PolySHAP-3ADD,4156,16,37
0,0.30173301696777344,254.85833930969238,0.7205326557159424,7.009506225585938e-05,255.88067507743835,CIFAR10_1,1,PolySHAP-3ADD,9117,16,37
0,0.551612138748169,550.0470082759857,1.4267208576202393,6.67572021484375e-05,552.0254080295563,CIFAR10_1,1,PolySHAP-3ADD,20000,16,37
0,0.08833122253417969,0.25853514671325684,0.03364872932434082,4.482269287109375e-05,0.38055992126464844,CIFAR10_1,1,PolySHAP-4ADD,16,16,37
0,0.10073018074035645,0.889876127243042,0.03908085823059082,5.888938903808594e-05,1.0297460556030273,CIFAR10_1,1,PolySHAP-4ADD,37,16,37
0,0.10145759582519531,2.4953298568725586,0.051297664642333984,6.556510925292969e-05,2.648150682449341,CIFAR10_1,1,PolySHAP-4ADD,81,16,37
0,0.10397124290466309,5.411507844924927,0.1097269058227539,6.031990051269531e-05,5.6252663135528564,CIFAR10_1,1,PolySHAP-4ADD,179,16,37
0,0.10914015769958496,11.576716423034668,0.15738773345947266,6.747245788574219e-05,11.843311786651611,CIFAR10_1,1,PolySHAP-4ADD,393,16,37
0,0.1267986297607422,25.331292390823364,0.5036189556121826,6.794929504394531e-05,25.961777925491333,CIFAR10_1,1,PolySHAP-4ADD,863,16,37
0,0.11040115356445312,50.99410796165466,1.8094589710235596,5.888938903808594e-05,52.914026975631714,CIFAR10_1,1,PolySHAP-4ADD,1894,16,37
0,0.21849846839904785,116.87346935272217,3.8277132511138916,5.936622619628906e-05,120.9197404384613,CIFAR10_1,1,PolySHAP-4ADD,4156,16,37
0,0.30045413970947266,254.06963515281677,5.7594358921051025,6.175041198730469e-05,260.12958693504333,CIFAR10_1,1,PolySHAP-4ADD,9117,16,37
0,0.5724477767944336,552.4904136657715,9.799034833908081,5.745887756347656e-05,562.8619537353516,CIFAR10_1,1,PolySHAP-4ADD,20000,16,37
0,0.0014519691467285156,0.27213239669799805,0.030503273010253906,4.291534423828125e-06,0.3040919303894043,CIFAR10_1,1,RegressionMSR,16,16,37
0,0.0017354488372802734,0.9135069847106934,0.03591203689575195,4.76837158203125e-06,0.9511592388153076,CIFAR10_1,1,RegressionMSR,37,16,37
0,0.0030498504638671875,2.5497994422912598,0.04413938522338867,4.5299530029296875e-06,2.5969932079315186,CIFAR10_1,1,RegressionMSR,81,16,37
0,0.0067157745361328125,4.71504807472229,0.045073509216308594,3.814697265625e-06,4.766841173171997,CIFAR10_1,1,RegressionMSR,179,16,37
0,0.010979175567626953,10.144131660461426,0.060620784759521484,4.0531158447265625e-06,10.215735673904419,CIFAR10_1,1,RegressionMSR,393,16,37
0,0.02453446388244629,22.7923583984375,0.08248257637023926,1.2874603271484375e-05,22.899388313293457,CIFAR10_1,1,RegressionMSR,863,16,37
0,0.04678916931152344,52.273926973342896,0.12488317489624023,4.291534423828125e-06,52.44560360908508,CIFAR10_1,1,RegressionMSR,1894,16,37
0,0.12878656387329102,104.79257869720459,0.24253630638122559,4.76837158203125e-06,105.16390633583069,CIFAR10_1,1,RegressionMSR,4156,16,37
0,0.26327967643737793,246.78868317604065,0.5208675861358643,4.5299530029296875e-06,247.5728349685669,CIFAR10_1,1,RegressionMSR,9117,16,37
0,0.47341442108154297,553.8475184440613,0.7750523090362549,4.76837158203125e-06,555.0959899425507,CIFAR10_1,1,RegressionMSR,20000,16,37
0,0.0006067752838134766,0.2607858180999756,0.0002865791320800781,2.6464462280273438e-05,0.2617056369781494,CIFAR10_1,2,LeverageSHAP,16,16,37
0,0.0014019012451171875,0.8961100578308105,0.0003104209899902344,3.218650817871094e-05,0.8978545665740967,CIFAR10_1,2,LeverageSHAP,37,16,37
0,0.002416849136352539,2.0445194244384766,0.0003292560577392578,2.1696090698242188e-05,2.0472872257232666,CIFAR10_1,2,LeverageSHAP,81,16,37
0,0.00527191162109375,5.1398468017578125,0.00039196014404296875,2.288818359375e-05,5.145533561706543,CIFAR10_1,2,LeverageSHAP,179,16,37
0,0.009723663330078125,10.674232482910156,0.00044035911560058594,2.3603439331054688e-05,10.684420108795166,CIFAR10_1,2,LeverageSHAP,393,16,37
0,0.02169060707092285,23.27478575706482,0.0007410049438476562,2.9802322387695312e-05,23.297247171401978,CIFAR10_1,2,LeverageSHAP,863,16,37
0,0.0678858757019043,52.413310289382935,0.0009608268737792969,2.5510787963867188e-05,52.48218250274658,CIFAR10_1,2,LeverageSHAP,1894,16,37
0,0.12695837020874023,116.6144073009491,0.001859426498413086,3.647804260253906e-05,116.74326157569885,CIFAR10_1,2,LeverageSHAP,4156,16,37
0,0.29540395736694336,254.9709439277649,0.0032777786254882812,3.314018249511719e-05,255.26965880393982,CIFAR10_1,2,LeverageSHAP,9117,16,37
0,0.5410492420196533,562.6977248191833,0.006962776184082031,3.790855407714844e-05,563.2457747459412,CIFAR10_1,2,LeverageSHAP,20000,16,37
0,0.001112222671508789,0.3374972343444824,0.0016109943389892578,3.5762786865234375e-05,0.3402562141418457,CIFAR10_1,2,PolySHAP-2ADD,16,16,37
0,0.0013728141784667969,1.020536184310913,0.001959562301635742,2.2172927856445312e-05,1.023890733718872,CIFAR10_1,2,PolySHAP-2ADD,37,16,37
0,0.002480030059814453,2.289597272872925,0.0036725997924804688,2.8848648071289062e-05,2.295778751373291,CIFAR10_1,2,PolySHAP-2ADD,81,16,37
0,0.008797407150268555,5.001413345336914,0.005729198455810547,3.0994415283203125e-05,5.015970945358276,CIFAR10_1,2,PolySHAP-2ADD,179,16,37
0,0.017399072647094727,11.125142335891724,0.008238554000854492,3.266334533691406e-05,11.15081262588501,CIFAR10_1,2,PolySHAP-2ADD,393,16,37
0,0.04654407501220703,24.184536695480347,0.011205911636352539,3.2901763916015625e-05,24.242319583892822,CIFAR10_1,2,PolySHAP-2ADD,863,16,37
0,0.09651064872741699,53.714102029800415,0.018772363662719727,3.933906555175781e-05,53.8294243812561,CIFAR10_1,2,PolySHAP-2ADD,1894,16,37
0,0.179002046585083,114.95182490348816,0.033515214920043945,4.124641418457031e-05,115.16438341140747,CIFAR10_1,2,PolySHAP-2ADD,4156,16,37
0,0.2998783588409424,251.95964932441711,0.07128763198852539,5.7697296142578125e-05,252.33087301254272,CIFAR10_1,2,PolySHAP-2ADD,9117,16,37
0,0.558856725692749,543.0109651088715,0.19430780410766602,6.985664367675781e-05,543.7641994953156,CIFAR10_1,2,PolySHAP-2ADD,20000,16,37
0,0.002740144729614258,0.29801082611083984,0.008549928665161133,3.528594970703125e-05,0.30933618545532227,CIFAR10_1,2,PolySHAP-3ADD,16,16,37
0,0.002819538116455078,1.2225635051727295,0.009650707244873047,3.075599670410156e-05,1.2350645065307617,CIFAR10_1,2,PolySHAP-3ADD,37,16,37
0,0.004727602005004883,2.391667127609253,0.013873100280761719,3.218650817871094e-05,2.4103000164031982,CIFAR10_1,2,PolySHAP-3ADD,81,16,37
0,0.010280370712280273,5.619673252105713,0.02766251564025879,3.552436828613281e-05,5.657651662826538,CIFAR10_1,2,PolySHAP-3ADD,179,16,37
0,0.020923376083374023,11.140469074249268,0.05271029472351074,4.5299530029296875e-05,11.214148044586182,CIFAR10_1,2,PolySHAP-3ADD,393,16,37
0,0.050714969635009766,25.103368997573853,0.11479043960571289,5.8650970458984375e-05,25.268933057785034,CIFAR10_1,2,PolySHAP-3ADD,863,16,37
0,0.09952735900878906,50.118319034576416,0.21681761741638184,6.866455078125e-05,50.43473267555237,CIFAR10_1,2,PolySHAP-3ADD,1894,16,37
0,0.18064665794372559,109.35262084007263,0.45292019844055176,6.818771362304688e-05,109.98625588417053,CIFAR10_1,2,PolySHAP-3ADD,4156,16,37
0,0.33144068717956543,230.51659321784973,0.7504568099975586,6.723403930664062e-05,231.59855794906616,CIFAR10_1,2,PolySHAP-3ADD,9117,16,37
0,0.613039493560791,585.4086236953735,1.412637710571289,7.319450378417969e-05,587.4343740940094,CIFAR10_1,2,PolySHAP-3ADD,20000,16,37
0,0.08756613731384277,0.2670447826385498,0.032262563705444336,4.291534423828125e-05,0.3869163990020752,CIFAR10_1,2,PolySHAP-4ADD,16,16,37
0,0.10165786743164062,0.9534292221069336,0.04100990295410156,4.76837158203125e-05,1.096144676208496,CIFAR10_1,2,PolySHAP-4ADD,37,16,37
0,0.10272741317749023,2.9205963611602783,0.048194169998168945,4.792213439941406e-05,3.071565866470337,CIFAR10_1,2,PolySHAP-4ADD,81,16,37
0,0.10536813735961914,6.248646020889282,0.07279515266418457,5.0067901611328125e-05,6.426859378814697,CIFAR10_1,2,PolySHAP-4ADD,179,16,37
0,0.11481618881225586,12.207044124603271,0.15422892570495605,6.771087646484375e-05,12.476156949996948,CIFAR10_1,2,PolySHAP-4ADD,393,16,37
0,0.13311529159545898,24.895256996154785,0.5534286499023438,7.05718994140625e-05,25.581871509552002,CIFAR10_1,2,PolySHAP-4ADD,863,16,37
0,0.11289286613464355,58.11553120613098,1.7869460582733154,5.8650970458984375e-05,60.0154287815094,CIFAR10_1,2,PolySHAP-4ADD,1894,16,37
0,0.21114563941955566,119.83250713348389,3.8539326190948486,6.532669067382812e-05,123.89765071868896,CIFAR10_1,2,PolySHAP-4ADD,4156,16,37
0,0.36432719230651855,271.7324686050415,5.803752899169922,5.888938903808594e-05,277.900607585907,CIFAR10_1,2,PolySHAP-4ADD,9117,16,37
0,0.6543984413146973,567.4914076328278,9.95580768585205,6.389617919921875e-05,578.1016776561737,CIFAR10_1,2,PolySHAP-4ADD,20000,16,37
0,0.001104593276977539,0.2592027187347412,0.02611255645751953,3.337860107421875e-06,0.2864232063293457,CIFAR10_1,2,RegressionMSR,16,16,37
0,0.0014369487762451172,0.8878698348999023,0.028113603591918945,3.5762786865234375e-06,0.9174239635467529,CIFAR10_1,2,RegressionMSR,37,16,37
0,0.0025339126586914062,2.6396312713623047,0.03237509727478027,4.0531158447265625e-06,2.674544334411621,CIFAR10_1,2,RegressionMSR,81,16,37
0,0.005919456481933594,5.667803525924683,0.04176068305969238,3.814697265625e-06,5.715487480163574,CIFAR10_1,2,RegressionMSR,179,16,37
0,0.011291742324829102,11.753221035003662,0.06220436096191406,4.291534423828125e-06,11.826721429824829,CIFAR10_1,2,RegressionMSR,393,16,37
0,0.02478170394897461,22.78044629096985,0.0839545726776123,5.0067901611328125e-06,22.889187574386597,CIFAR10_1,2,RegressionMSR,863,16,37
0,0.048152923583984375,49.58519220352173,0.12156128883361816,4.5299530029296875e-06,49.754910945892334,CIFAR10_1,2,RegressionMSR,1894,16,37
0,0.12102031707763672,112.06585764884949,0.22504854202270508,5.0067901611328125e-06,112.41193151473999,CIFAR10_1,2,RegressionMSR,4156,16,37
0,0.24161386489868164,244.93722319602966,0.39834070205688477,5.0067901611328125e-06,245.5771827697754,CIFAR10_1,2,RegressionMSR,9117,16,37
0,0.47965478897094727,554.5427794456482,0.7877547740936279,5.0067901611328125e-06,555.8101940155029,CIFAR10_1,2,RegressionMSR,20000,16,37
0,0.0006492137908935547,0.26053428649902344,0.00033593177795410156,3.4332275390625e-05,0.2615537643432617,CIFAR10_1,3,LeverageSHAP,16,16,37
0,0.001348257064819336,0.7804489135742188,0.000293731689453125,2.1696090698242188e-05,0.7821125984191895,CIFAR10_1,3,LeverageSHAP,37,16,37
0,0.002459287643432617,2.269456386566162,0.00030517578125,2.2649765014648438e-05,2.2722434997558594,CIFAR10_1,3,LeverageSHAP,81,16,37
0,0.005678892135620117,5.422973155975342,0.00034117698669433594,2.4318695068359375e-05,5.429017543792725,CIFAR10_1,3,LeverageSHAP,179,16,37
0,0.010365962982177734,11.412167072296143,0.0004172325134277344,2.384185791015625e-05,11.422974109649658,CIFAR10_1,3,LeverageSHAP,393,16,37
0,0.0225067138671875,22.808757543563843,0.0007708072662353516,3.0040740966796875e-05,22.832065105438232,CIFAR10_1,3,LeverageSHAP,863,16,37
0,0.06492900848388672,51.55921196937561,0.0009407997131347656,2.3365020751953125e-05,51.625105142593384,CIFAR10_1,3,LeverageSHAP,1894,16,37
0,0.12005734443664551,113.89858937263489,0.0018610954284667969,3.218650817871094e-05,114.02053999900818,CIFAR10_1,3,LeverageSHAP,4156,16,37
0,0.2980020046234131,250.4010784626007,0.0035049915313720703,3.457069396972656e-05,250.70262002944946,CIFAR10_1,3,LeverageSHAP,9117,16,37
0,0.5578410625457764,545.0472791194916,0.007333993911743164,3.981590270996094e-05,545.6124939918518,CIFAR10_1,3,LeverageSHAP,20000,16,37
0,0.0011913776397705078,0.4456443786621094,0.0015947818756103516,3.0279159545898438e-05,0.44846081733703613,CIFAR10_1,3,PolySHAP-2ADD,16,16,37
0,0.0014519691467285156,0.9862596988677979,0.002075672149658203,2.4080276489257812e-05,0.9898114204406738,CIFAR10_1,3,PolySHAP-2ADD,37,16,37
0,0.002561330795288086,2.1621477603912354,0.003742694854736328,3.1948089599609375e-05,2.1684837341308594,CIFAR10_1,3,PolySHAP-2ADD,81,16,37
0,0.008901119232177734,4.808169841766357,0.005656719207763672,3.147125244140625e-05,4.82275915145874,CIFAR10_1,3,PolySHAP-2ADD,179,16,37
0,0.01794886589050293,11.060048580169678,0.008075952529907227,3.123283386230469e-05,11.08610463142395,CIFAR10_1,3,PolySHAP-2ADD,393,16,37
0,0.0438845157623291,23.591352939605713,0.011502265930175781,3.457069396972656e-05,23.646774291992188,CIFAR10_1,3,PolySHAP-2ADD,863,16,37
0,0.0895986557006836,50.44330883026123,0.017972946166992188,4.506111145019531e-05,50.550925493240356,CIFAR10_1,3,PolySHAP-2ADD,1894,16,37
